cluster_id,min_lat,min_lon,max_lat,max_lon,mean_lat,mean_lon
4764,38.48862439220217,-9.113285467954537,38.61903756639984,-8.76608459082679,38.54208057701362,-8.902452549431302
4765,38.61903756639984,-9.460486345082284,38.74945074059752,-9.113285467954537,38.711631004661406,-9.241635062883416
4766,38.61903756639984,-9.113285467954537,38.74945074059752,-8.76608459082679,38.674749305162806,-9.007822952895225
4767,38.74945074059752,-10.154888099337777,39.010277088992865,-9.460486345082284,38.80482289405222,-9.47404447084114
4768,38.74945074059752,-9.460486345082284,38.879863914795195,-9.113285467954537,38.791311212240046,-9.238868300682588
4769,38.74945074059752,-9.113285467954537,38.879863914795195,-8.76608459082679,38.810092176894756,-9.04556074302918
4770,38.879863914795195,-9.460486345082284,39.010277088992865,-9.113285467954537,38.9099214228165,-9.248266403688726
4771,38.879863914795195,-9.113285467954537,39.010277088992865,-8.76608459082679,38.941399922472435,-8.963201850000337
4772,38.48862439220217,-8.76608459082679,38.74945074059752,-8.071682836571297,38.66491062556847,-8.550443121088474
4773,38.48862439220217,-8.071682836571297,38.74945074059752,-7.377281082315804,38.639456177896534,-7.815402721077696
4774,38.74945074059752,-8.76608459082679,39.010277088992865,-8.071682836571297,38.84859635252929,-8.567831161296876
4775,38.74945074059752,-8.071682836571297,39.010277088992865,-7.377281082315804,38.87475329814911,-7.613841543637225
4776,37.966971695411466,-7.377281082315804,38.48862439220217,-5.988477573804817,38.291526922854636,-6.387044433864778
4777,37.966971695411466,-5.988477573804817,38.48862439220217,-4.59967406529383,38.22340949393433,-5.555675307148767
4778,38.48862439220217,-7.377281082315804,38.74945074059752,-6.68287932806031,38.690374957485005,-7.093290041582651
4779,38.48862439220217,-6.68287932806031,38.74945074059752,-5.988477573804817,38.59885462307373,-6.404478360057817
4780,38.74945074059752,-7.377281082315804,39.010277088992865,-6.68287932806031,38.9161566966288,-7.053663433091676
4781,38.74945074059752,-6.68287932806031,39.010277088992865,-5.988477573804817,38.92757396031757,-6.335464239984576
4782,38.48862439220217,-5.988477573804817,39.010277088992865,-4.59967406529383,38.77168665054358,-4.762693425846846
4783,36.92366630183007,-4.59967406529383,37.184492650225415,-3.905272311038337,37.064416014691865,-4.344711751760649
4784,36.92366630183007,-3.905272311038337,37.184492650225415,-3.2108705567828437,37.089308082178526,-3.536870490490545
4785,37.184492650225415,-4.59967406529383,37.44531899862076,-3.905272311038337,37.22995850109585,-4.0747175756581475
4786,37.184492650225415,-3.905272311038337,37.31490582442309,-3.55807143391059,37.21734071819555,-3.6436834199581805
4787,37.184492650225415,-3.55807143391059,37.31490582442309,-3.2108705567828437,37.237019765559616,-3.471552487414355
4788,37.31490582442309,-3.905272311038337,37.44531899862076,-3.55807143391059,37.40374395315539,-3.6896417970382784
4789,37.31490582442309,-3.55807143391059,37.44531899862076,-3.2108705567828437,37.366627799875545,-3.393790888701145
4790,36.92366630183007,-3.2108705567828437,37.44531899862076,-1.8220670482718568,37.21518390065314,-2.689954239972808
4791,37.44531899862076,-4.59967406529383,37.70614534701612,-3.905272311038337,37.59527297735039,-4.230134978611015
4792,37.44531899862076,-3.905272311038337,37.70614534701612,-3.2108705567828437,37.561402738272996,-3.574820038675758
4793,37.70614534701612,-4.59967406529383,37.966971695411466,-3.905272311038337,37.81983281403678,-4.079417932814395
4794,37.70614534701612,-3.905272311038337,37.966971695411466,-3.2108705567828437,37.800248853944495,-3.6589959174417497
4795,37.44531899862076,-3.2108705567828437,37.966971695411466,-1.8220670482718568,37.710485110351364,-2.728041822074071
4796,36.92366630183007,-1.8220670482718568,37.966971695411466,0.9555399687501165,37.736799791450494,-1.0028817026822094
4797,37.966971695411466,-4.59967406529383,38.48862439220217,-3.2108705567828437,38.10659422853933,-3.726395129730725
4798,37.966971695411466,-3.2108705567828437,38.48862439220217,-1.8220670482718568,38.231406586967545,-2.932268357434585
4799,38.48862439220217,-4.59967406529383,39.010277088992865,-3.2108705567828437,38.8706648890505,-3.9196563546628296
4800,38.48862439220217,-3.2108705567828437,39.010277088992865,-1.8220670482718568,38.85605218537834,-2.308797967403098
4801,37.966971695411466,-1.8220670482718568,38.227798043806814,-1.1276652940163636,38.05314656005325,-1.199123610461259
4802,37.966971695411466,-1.1276652940163636,38.227798043806814,-0.4332635397608702,38.071603609015426,-0.807782382764575
4803,38.227798043806814,-1.8220670482718568,38.48862439220217,-1.1276652940163636,38.409483911374856,-1.5472611829663105
4804,38.227798043806814,-1.1276652940163636,38.48862439220217,-0.4332635397608702,38.321221812433116,-0.6424365210996579
4805,37.966971695411466,-0.4332635397608702,38.48862439220217,0.9555399687501165,38.425168293078215,-0.40230764072157277
4806,38.48862439220217,-1.8220670482718568,39.010277088992865,-0.4332635397608702,38.73227425838004,-1.0473921851858548
4807,38.48862439220217,-0.4332635397608702,39.010277088992865,0.9555399687501165,38.74077061813839,-0.040925478298368324
4808,39.010277088992865,-9.460486345082284,39.27110343738821,-8.76608459082679,39.12682596605469,-9.12668680351263
4809,39.27110343738821,-10.154888099337777,39.53192978578356,-9.460486345082284,39.40288123691489,-9.490903034165616
4810,39.27110343738821,-9.460486345082284,39.53192978578356,-8.76608459082679,39.391133345197964,-9.168270866920961
4811,39.010277088992865,-8.76608459082679,39.27110343738821,-8.071682836571297,39.15873531596941,-8.57960572820912
4812,39.010277088992865,-8.071682836571297,39.27110343738821,-7.377281082315804,39.14275821653203,-7.612644482451299
4813,39.27110343738821,-8.76608459082679,39.53192978578356,-8.071682836571297,39.439756719039075,-8.472594988797532
4814,39.27110343738821,-8.071682836571297,39.53192978578356,-7.377281082315804,39.4150020275013,-7.613534372149296
4815,39.53192978578356,-10.154888099337777,40.053582482574264,-8.76608459082679,39.80388467918312,-8.8559566773205
4816,39.53192978578356,-8.76608459082679,39.792756134178916,-8.071682836571297,39.63269120029271,-8.46004242980895
4817,39.53192978578356,-8.071682836571297,39.792756134178916,-7.377281082315804,39.69457044658567,-7.808176545285925
4818,39.792756134178916,-8.76608459082679,40.053582482574264,-8.071682836571297,39.90184906702504,-8.37320252496876
4819,39.792756134178916,-8.071682836571297,40.053582482574264,-7.377281082315804,39.95369707118198,-7.667935352503224
4820,39.010277088992865,-7.377281082315804,39.27110343738821,-6.68287932806031,39.07840567621849,-7.092572082777262
4821,39.010277088992865,-6.68287932806031,39.27110343738821,-5.988477573804817,39.159805395654715,-6.389760422841082
4822,39.27110343738821,-7.377281082315804,39.53192978578356,-6.68287932806031,39.40507683586538,-7.283890282378724
4823,39.27110343738821,-6.68287932806031,39.53192978578356,-5.988477573804817,39.39946556783937,-6.416978042295256
4824,39.010277088992865,-5.988477573804817,39.53192978578356,-4.59967406529383,39.340346794151436,-5.857030927005037
4825,39.53192978578356,-7.377281082315804,40.053582482574264,-5.988477573804817,39.869330513157706,-6.766483169109249
4826,39.53192978578356,-5.988477573804817,40.053582482574264,-4.59967406529383,39.84248166915466,-5.398736126679825
4827,40.053582482574264,-10.154888099337777,40.57523517936497,-8.76608459082679,40.18301340485856,-8.829977797183153
4828,40.053582482574264,-8.76608459082679,40.31440883096961,-8.071682836571297,40.18874763571688,-8.488812357325784
4829,40.053582482574264,-8.071682836571297,40.31440883096961,-7.377281082315804,40.16332221313836,-7.726312137489944
4830,40.31440883096961,-8.76608459082679,40.44482200516729,-8.418883713699042,40.39208784968537,-8.584041903081296
4831,40.31440883096961,-8.418883713699042,40.44482200516729,-8.071682836571297,40.383486525554865,-8.219680946302375
4832,40.44482200516729,-8.76608459082679,40.57523517936497,-8.418883713699042,40.524080147973756,-8.570696007717894
4833,40.44482200516729,-8.418883713699042,40.57523517936497,-8.071682836571297,40.528475412716276,-8.225372595001543
4834,40.31440883096961,-8.071682836571297,40.44482200516729,-7.72448195944355,40.360258543844786,-7.917420449334059
4835,40.31440883096961,-7.72448195944355,40.44482200516729,-7.377281082315804,40.386751035067846,-7.605233083448005
4836,40.44482200516729,-8.071682836571297,40.57523517936497,-7.72448195944355,40.52403163570844,-7.942734461960147
4837,40.44482200516729,-7.72448195944355,40.57523517936497,-7.377281082315804,40.5072368391981,-7.561058401786042
4838,40.57523517936497,-8.76608459082679,40.70564835356264,-8.418883713699042,40.632245505733295,-8.599830950300937
4839,40.57523517936497,-8.418883713699042,40.70564835356264,-8.071682836571297,40.677229247423995,-8.230336612485061
4840,40.70564835356264,-8.76608459082679,40.836061527760315,-8.418883713699042,40.76552727263004,-8.567830307279575
4841,40.70564835356264,-8.418883713699042,40.836061527760315,-8.071682836571297,40.74150050067106,-8.139630137096157
4842,40.57523517936497,-8.071682836571297,40.70564835356264,-7.72448195944355,40.63673775088834,-7.885841422795995
4843,40.57523517936497,-7.72448195944355,40.70564835356264,-7.377281082315804,40.63703443900189,-7.5167640031300555
4844,40.70564835356264,-8.071682836571297,40.836061527760315,-7.72448195944355,40.76488502577966,-7.931051813031695
4845,40.70564835356264,-7.72448195944355,40.836061527760315,-7.377281082315804,40.75563259533715,-7.515626994982801
4846,40.836061527760315,-8.76608459082679,40.96647470195799,-8.418883713699042,40.921326847277946,-8.555441954558537
4847,40.836061527760315,-8.418883713699042,40.96647470195799,-8.071682836571297,40.90397618586013,-8.229556309659545
4848,40.96647470195799,-8.76608459082679,41.09688787615566,-8.418883713699042,41.02198928460749,-8.599836700678852
4849,40.96647470195799,-8.418883713699042,41.09688787615566,-8.071682836571297,41.0478499196382,-8.18785294544732
4850,40.836061527760315,-8.071682836571297,41.09688787615566,-7.377281082315804,40.991470712515095,-7.758227170680571
4851,40.053582482574264,-7.377281082315804,40.57523517936497,-5.988477573804817,40.409040992630075,-6.623084559706654
4852,40.053582482574264,-5.988477573804817,40.57523517936497,-4.59967406529383,40.376759705697744,-5.46015306074817
4853,40.57523517936497,-7.377281082315804,40.836061527760315,-6.68287932806031,40.62964157753618,-7.009842132127908
4854,40.57523517936497,-6.68287932806031,40.836061527760315,-5.988477573804817,40.68692471082235,-6.25290800021079
4855,40.836061527760315,-7.377281082315804,41.09688787615566,-6.68287932806031,40.99499055117082,-6.781822500406668
4856,40.836061527760315,-6.68287932806031,41.09688787615566,-5.988477573804817,40.9728934070857,-6.466701839315233
4857,40.57523517936497,-5.988477573804817,40.836061527760315,-5.294075819549324,40.72378068627263,-5.645903023543266
4858,40.57523517936497,-5.294075819549324,40.836061527760315,-4.59967406529383,40.73182907253629,-4.817527158400157
4859,40.836061527760315,-5.988477573804817,40.96647470195799,-5.64127669667707,40.92940255207845,-5.701016357494931
4860,40.836061527760315,-5.64127669667707,40.96647470195799,-5.294075819549324,40.89899002230637,-5.4845854110342955
4861,40.96647470195799,-5.988477573804817,41.09688787615566,-5.64127669667707,41.01287909317529,-5.732989553523473
4862,40.96647470195799,-5.64127669667707,41.09688787615566,-5.294075819549324,41.02041574980498,-5.537500630755576
4863,40.836061527760315,-5.294075819549324,41.09688787615566,-4.59967406529383,40.97769331354046,-4.883891512251948
4864,39.010277088992865,-4.59967406529383,40.053582482574264,-1.8220670482718568,39.63599336831944,-3.3184069084017764
4865,39.010277088992865,-1.8220670482718568,39.53192978578356,-0.4332635397608702,39.23195082963292,-0.6483053529937752
4866,39.010277088992865,-0.4332635397608702,39.53192978578356,0.9555399687501165,39.42914233438918,-0.37274361532439515
4867,39.53192978578356,-1.8220670482718568,40.053582482574264,-0.4332635397608702,39.774047379066744,-0.7696334177917893
4868,39.53192978578356,-0.4332635397608702,40.053582482574264,0.9555399687501165,39.838421428778865,-0.16651619757182742
4869,40.053582482574264,-4.59967406529383,40.31440883096961,-3.905272311038337,40.20119893639349,-4.200390907478698
4870,40.053582482574264,-3.905272311038337,40.31440883096961,-3.2108705567828437,40.23149886568075,-3.551244095172283
4871,40.31440883096961,-4.59967406529383,40.57523517936497,-3.905272311038337,40.49967390685976,-4.051153498223377
4872,40.31440883096961,-3.905272311038337,40.44482200516729,-3.55807143391059,40.391383489376736,-3.726612794686508
4873,40.31440883096961,-3.55807143391059,40.44482200516729,-3.2108705567828437,40.40118057407898,-3.4833872756338273
4874,40.44482200516729,-3.905272311038337,40.57523517936497,-3.55807143391059,40.4871445702269,-3.69364559954351
4875,40.44482200516729,-3.55807143391059,40.57523517936497,-3.2108705567828437,40.50210007639447,-3.4589096953138383
4876,40.053582482574264,-3.2108705567828437,40.57523517936497,-1.8220670482718568,40.32315446079857,-2.7349067908412787
4877,40.57523517936497,-4.59967406529383,40.70564835356264,-4.252473188166084,40.636517156534865,-4.434991368860146
4878,40.57523517936497,-4.252473188166084,40.70564835356264,-3.905272311038337,40.621222687919705,-4.007930488090534
4879,40.70564835356264,-4.59967406529383,40.836061527760315,-4.252473188166084,40.756446172897384,-4.417137977491413
4880,40.70564835356264,-4.252473188166084,40.836061527760315,-3.905272311038337,40.75820250672217,-4.093084367140689
4881,40.57523517936497,-3.905272311038337,40.836061527760315,-3.2108705567828437,40.676813867594475,-3.7057309440713113
4882,40.836061527760315,-4.59967406529383,41.09688787615566,-3.905272311038337,40.93572664775417,-4.144287882833996
4883,40.836061527760315,-3.905272311038337,41.09688787615566,-3.2108705567828437,40.95689298223839,-3.6808840842722956
4884,40.57523517936497,-3.2108705567828437,41.09688787615566,-1.8220670482718568,40.825612567460354,-2.768634244632301
4885,40.053582482574264,-1.8220670482718568,40.57523517936497,-0.4332635397608702,40.22927652673287,-0.6965431443828756
4886,40.053582482574264,-0.08606266263312351,40.18399565677194,0.26113821449462316,40.113264089319216,0.08801597004195073
4887,40.18399565677194,-0.4332635397608702,40.31440883096961,-0.08606266263312351,40.265933576707,-0.16157215717591114
4888,40.18399565677194,-0.08606266263312351,40.31440883096961,0.26113821449462316,40.255818235347455,0.13685787769190869
4889,40.053582482574264,0.26113821449462316,40.31440883096961,0.9555399687501165,40.281070737800256,0.29940517453224574
4890,40.31440883096961,-0.4332635397608702,40.57523517936497,0.26113821449462316,40.385674967323645,0.12048526215061439
4891,40.31440883096961,0.26113821449462316,40.57523517936497,0.9555399687501165,40.42346339645821,0.37213577843238366
4892,40.57523517936497,-1.8220670482718568,41.09688787615566,-0.4332635397608702,40.9609388783242,-1.1630913445493956
4893,40.57523517936497,-0.4332635397608702,40.836061527760315,0.26113821449462316,40.745967162194454,0.21673188406922
4894,40.57523517936497,0.26113821449462316,40.70564835356264,0.6083390916223699,40.648742125387486,0.4911910783887316
4895,40.57523517936497,0.6083390916223699,40.70564835356264,0.9555399687501165,40.68095308754711,0.7262817726570403
4896,40.70564835356264,0.26113821449462316,40.836061527760315,0.6083390916223699,40.74611657092161,0.5207806914393928
4897,40.70564835356264,0.6083390916223699,40.836061527760315,0.9555399687501165,40.753578560123486,0.7149836087834076
4898,40.836061527760315,-0.4332635397608702,41.09688787615566,0.26113821449462316,40.916946137675794,0.13225799613698896
4899,40.836061527760315,0.26113821449462316,41.09688787615566,0.9555399687501165,40.956215544621365,0.6066981189686944
4900,41.09688787615566,-10.154888099337777,41.61854057294636,-8.76608459082679,41.50637610572523,-8.776322250170265
4901,41.09688787615566,-8.76608459082679,41.22730105035333,-8.418883713699042,41.17406443248297,-8.598177454815584
4902,41.09688787615566,-8.418883713699042,41.22730105035333,-8.071682836571297,41.18769902240604,-8.308926684555265
4903,41.22730105035333,-8.76608459082679,41.35771422455101,-8.418883713699042,41.28686072204185,-8.628145386107272
4904,41.22730105035333,-8.418883713699042,41.35771422455101,-8.071682836571297,41.26312756531132,-8.21555027234686
4905,41.09688787615566,-8.071682836571297,41.22730105035333,-7.72448195944355,41.16943254580509,-7.81757767845668
4906,41.09688787615566,-7.72448195944355,41.22730105035333,-7.377281082315804,41.172758743306275,-7.577219756216756
4907,41.22730105035333,-8.071682836571297,41.35771422455101,-7.72448195944355,41.28857411249758,-7.830103626641422
4908,41.22730105035333,-7.72448195944355,41.35771422455101,-7.377281082315804,41.29146027321883,-7.613749013707871
4909,41.35771422455101,-8.76608459082679,41.48812739874869,-8.418883713699042,41.40497166037714,-8.595687747711043
4910,41.35771422455101,-8.418883713699042,41.48812739874869,-8.071682836571297,41.437953417809176,-8.288976744121342
4911,41.48812739874869,-8.76608459082679,41.61854057294636,-8.418883713699042,41.54404583701021,-8.514695743649648
4912,41.48812739874869,-8.418883713699042,41.61854057294636,-8.071682836571297,41.55057189803405,-8.376710272567452
4913,41.35771422455101,-8.071682836571297,41.48812739874869,-7.72448195944355,41.41272677044353,-7.909100993805755
4914,41.35771422455101,-7.72448195944355,41.48812739874869,-7.377281082315804,41.40812442290574,-7.582954940384285
4915,41.48812739874869,-8.071682836571297,41.61854057294636,-7.72448195944355,41.50530435292216,-7.83712231000441
4916,41.48812739874869,-7.72448195944355,41.61854057294636,-7.377281082315804,41.52533993518474,-7.651686083882863
4917,41.61854057294636,-10.154888099337777,42.14019326973706,-8.76608459082679,41.88961811579563,-8.82808827066489
4918,41.61854057294636,-8.76608459082679,41.87936692134171,-8.071682836571297,41.732172267032176,-8.420585698447228
4919,41.61854057294636,-8.071682836571297,41.87936692134171,-7.377281082315804,41.73888203678173,-7.597186388850907
4920,41.87936692134171,-8.76608459082679,42.14019326973706,-8.071682836571297,42.01833740302161,-8.642029562231054
4921,41.87936692134171,-8.071682836571297,42.14019326973706,-7.377281082315804,41.985487627956026,-7.5462497835271
4922,41.09688787615566,-7.377281082315804,41.61854057294636,-5.988477573804817,41.30040243561788,-6.87296216329945
4923,41.09688787615566,-5.988477573804817,41.35771422455101,-5.294075819549324,41.1989492542963,-5.550924438839801
4924,41.09688787615566,-5.294075819549324,41.35771422455101,-4.59967406529383,41.225115528849656,-4.892884170491314
4925,41.35771422455101,-5.988477573804817,41.61854057294636,-5.294075819549324,41.513991684914885,-5.704528949195539
4926,41.35771422455101,-5.294075819549324,41.61854057294636,-4.59967406529383,41.541305602979854,-4.876148902497815
4927,41.61854057294636,-7.377281082315804,42.14019326973706,-5.988477573804817,41.8919427804031,-6.663575868690021
4928,41.61854057294636,-5.988477573804817,42.14019326973706,-4.59967406529383,41.77146555153674,-5.222885107492187
4929,42.14019326973706,-10.154888099337777,42.661845966527764,-8.76608459082679,42.49823250177924,-8.863179868586634
4930,42.14019326973706,-8.76608459082679,42.27060644393474,-8.418883713699042,42.20416106813135,-8.63374726439179
4931,42.14019326973706,-8.418883713699042,42.27060644393474,-8.071682836571297,42.21568428285391,-8.299729484533758
4932,42.27060644393474,-8.76608459082679,42.40101961813241,-8.418883713699042,42.32449673126315,-8.685326313265698
4933,42.27060644393474,-8.418883713699042,42.40101961813241,-8.071682836571297,42.30287506567634,-8.148391293083673
4934,42.14019326973706,-8.071682836571297,42.40101961813241,-7.377281082315804,42.286664592145605,-7.84904601963433
4935,42.40101961813241,-8.76608459082679,42.661845966527764,-8.071682836571297,42.56967464466077,-8.485225185354812
4936,42.40101961813241,-8.071682836571297,42.661845966527764,-7.377281082315804,42.483047019287135,-7.917207337544106
4937,42.661845966527764,-10.154888099337777,43.18349866331846,-8.76608459082679,42.85100037197779,-9.006933680640104
4938,42.661845966527764,-8.76608459082679,42.792259140725434,-8.418883713699042,42.725374278008445,-8.630737458286664
4939,42.661845966527764,-8.418883713699042,42.792259140725434,-8.071682836571297,42.72235643110197,-8.260577036939459
4940,42.792259140725434,-8.76608459082679,42.92267231492311,-8.418883713699042,42.870863904090925,-8.587865122130172
4941,42.792259140725434,-8.418883713699042,42.92267231492311,-8.071682836571297,42.862919968630095,-8.211623071439819
4942,42.661845966527764,-8.071682836571297,42.92267231492311,-7.377281082315804,42.814842050796734,-7.897645607728627
4943,42.92267231492311,-8.76608459082679,43.18349866331846,-8.071682836571297,43.05261045144534,-8.359668893747102
4944,42.92267231492311,-8.071682836571297,43.18349866331846,-7.377281082315804,43.05262540044706,-7.627215914748146
4945,42.14019326973706,-7.377281082315804,42.661845966527764,-5.988477573804817,42.52608393081724,-6.555208846010592
4946,42.14019326973706,-5.988477573804817,42.661845966527764,-4.59967406529383,42.472823068121365,-5.452684620994678
4947,42.661845966527764,-7.377281082315804,43.18349866331846,-5.988477573804817,42.85234826827407,-6.899344249145201
4948,42.661845966527764,-5.988477573804817,43.18349866331846,-4.59967406529383,42.99445743956261,-5.336606660136785
4949,41.09688787615566,-4.59967406529383,41.61854057294636,-3.2108705567828437,41.33536495400149,-3.9039979398234443
4950,41.09688787615566,-3.2108705567828437,41.61854057294636,-1.8220670482718568,41.385757790201346,-2.68211039066652
4951,41.61854057294636,-4.59967406529383,41.87936692134171,-3.905272311038337,41.72318507890785,-4.430756484540515
4952,41.61854057294636,-3.905272311038337,41.87936692134171,-3.2108705567828437,41.71621363087423,-3.524302973029425
4953,41.87936692134171,-4.59967406529383,42.14019326973706,-3.905272311038337,42.006801920257075,-4.403604972230202
4954,41.87936692134171,-3.905272311038337,42.14019326973706,-3.2108705567828437,41.99488068127135,-3.5290607508884935
4955,41.61854057294636,-3.2108705567828437,42.14019326973706,-1.8220670482718568,41.878078690854736,-2.9226640575481904
4956,41.09688787615566,-1.8220670482718568,41.61854057294636,-0.4332635397608702,41.45628587347082,-1.0651546888884418
4957,41.09688787615566,-0.4332635397608702,41.61854057294636,0.9555399687501165,41.40419251654487,0.43673430683103903
4958,41.61854057294636,-1.8220670482718568,41.87936692134171,-1.1276652940163636,41.820879690006734,-1.6102102474384543
4959,41.61854057294636,-1.1276652940163636,41.748953747144036,-0.7804644168886169,41.65852311664285,-0.902054282799044
4960,41.61854057294636,-0.7804644168886169,41.748953747144036,-0.4332635397608702,41.63314347868905,-0.7589594828821256
4961,41.748953747144036,-1.1276652940163636,41.87936692134171,-0.7804644168886169,41.77852936047215,-0.841180549195134
4962,41.748953747144036,-0.7804644168886169,41.87936692134171,-0.4332635397608702,41.803743488106356,-0.6677490849562984
4963,41.87936692134171,-1.8220670482718568,42.14019326973706,-1.1276652940163636,42.02331090336625,-1.582697229962496
4964,41.87936692134171,-1.1276652940163636,42.14019326973706,-0.4332635397608702,42.04713260473988,-0.5596386232777226
4965,41.61854057294636,-0.4332635397608702,42.14019326973706,0.9555399687501165,41.77026658545559,0.6751119112189501
4966,42.14019326973706,-4.59967406529383,42.40101961813241,-3.905272311038337,42.26326819132297,-4.1600343611619515
4967,42.14019326973706,-3.905272311038337,42.40101961813241,-3.2108705567828437,42.33217792078005,-3.6884644187416455
4968,42.40101961813241,-4.59967406529383,42.661845966527764,-3.905272311038337,42.5007731918183,-4.324240716358588
4969,42.40101961813241,-3.905272311038337,42.661845966527764,-3.2108705567828437,42.523814768765384,-3.4527134302262112
4970,42.14019326973706,-3.2108705567828437,42.40101961813241,-2.51646880252735,42.33101415434569,-2.9327926956628483
4971,42.14019326973706,-2.51646880252735,42.40101961813241,-1.8220670482718568,42.274287239543824,-2.2008924861189585
4972,42.40101961813241,-3.2108705567828437,42.661845966527764,-2.51646880252735,42.52715911058144,-2.821445956118669
4973,42.40101961813241,-2.51646880252735,42.661845966527764,-1.8220670482718568,42.50540626284058,-2.2991191888718747
4974,42.661845966527764,-4.59967406529383,42.92267231492311,-3.905272311038337,42.81233628923566,-4.129571713351276
4975,42.661845966527764,-3.905272311038337,42.92267231492311,-3.2108705567828437,42.82463863053707,-3.5748864841374
4976,42.92267231492311,-4.59967406529383,43.18349866331846,-3.905272311038337,43.03794320908655,-4.1827935681158985
4977,42.92267231492311,-3.905272311038337,43.18349866331846,-3.2108705567828437,43.049334985819286,-3.68621827723077
4978,42.661845966527764,-3.2108705567828437,42.92267231492311,-2.51646880252735,42.82000507832068,-2.738015904366495
4979,42.661845966527764,-2.51646880252735,42.92267231492311,-1.8220670482718568,42.7762203037902,-2.048945466806944
4980,42.92267231492311,-3.2108705567828437,43.18349866331846,-2.51646880252735,43.065878644886595,-2.730818862155519
4981,42.92267231492311,-2.51646880252735,43.05308548912079,-2.1692679253996037,43.04019569232291,-2.254970388080323
4982,42.92267231492311,-2.1692679253996037,43.05308548912079,-1.8220670482718568,42.98765794393574,-1.8882036625306775
4983,43.05308548912079,-2.51646880252735,43.18349866331846,-2.1692679253996037,43.12764067794815,-2.2729958027156765
4984,43.05308548912079,-2.1692679253996037,43.18349866331846,-1.8220670482718568,43.12322861796371,-2.0030449370900865
4985,42.14019326973706,-1.8220670482718568,42.661845966527764,-0.4332635397608702,42.4744610347773,-0.9294451968231812
4986,42.14019326973706,-0.4332635397608702,42.661845966527764,0.9555399687501165,42.45979111703219,-0.04596791058321712
4987,42.661845966527764,-1.8220670482718568,43.18349866331846,-0.4332635397608702,42.91505269320937,-1.2172632569786876
4988,42.661845966527764,-0.4332635397608702,42.92267231492311,0.26113821449462316,42.79712296443912,-0.0419707628505895
4989,42.661845966527764,0.26113821449462316,42.92267231492311,0.9555399687501165,42.79280576876741,0.5545537202089957
4990,42.92267231492311,-0.4332635397608702,43.18349866331846,0.26113821449462316,43.02838596498026,-0.07689724264654887
4991,42.92267231492311,0.26113821449462316,43.18349866331846,0.9555399687501165,43.0715222149772,0.525675308750815
4992,43.18349866331846,-10.154888099337777,43.705151360109156,-8.76608459082679,43.27356666054118,-8.885820507239535
4993,43.18349866331846,-8.76608459082679,43.31391183751613,-8.418883713699042,43.25122603896331,-8.547325459496044
4994,43.18349866331846,-8.418883713699042,43.31391183751613,-8.071682836571297,43.26717648709143,-8.300925031782684
4995,43.31391183751613,-8.76608459082679,43.44432501171381,-8.418883713699042,43.34688681844279,-8.436381308479907
4996,43.31391183751613,-8.418883713699042,43.44432501171381,-8.071682836571297,43.35041990570372,-8.364754814140346
4997,43.18349866331846,-8.071682836571297,43.44432501171381,-7.377281082315804,43.28912782552649,-7.746477371582215
4998,43.44432501171381,-8.071682836571297,43.705151360109156,-7.377281082315804,43.53452536636336,-7.730829718062595
4999,43.705151360109156,-8.76608459082679,44.22680405689985,-7.377281082315804,43.7656568456697,-7.680776164271601
5000,43.18349866331846,-7.377281082315804,43.705151360109156,-5.988477573804817,43.498829334486764,-6.642316040011868
5001,43.18349866331846,-5.988477573804817,43.44432501171381,-5.294075819549324,43.32731124997798,-5.7660359708759765
5002,43.18349866331846,-5.294075819549324,43.44432501171381,-4.59967406529383,43.335055372744485,-4.900375526982408
5003,43.44432501171381,-5.988477573804817,43.705151360109156,-5.294075819549324,43.52189757139375,-5.637351089275114
5004,43.44432501171381,-5.294075819549324,43.705151360109156,-4.59967406529383,43.46561668987784,-5.131642494308467
5005,43.18349866331846,-4.59967406529383,43.44432501171381,-3.905272311038337,43.32045890256252,-4.162971245630924
5006,43.18349866331846,-3.905272311038337,43.44432501171381,-3.2108705567828437,43.36192252646808,-3.636695822483015
5007,43.44432501171381,-4.59967406529383,43.705151360109156,-3.905272311038337,43.45497981847417,-3.9269694951152765
5008,43.44432501171381,-3.905272311038337,43.705151360109156,-3.2108705567828437,43.464128536821946,-3.731090856713434
5009,43.18349866331846,-3.2108705567828437,43.44432501171381,-2.51646880252735,43.297120128935376,-2.909806244464982
5010,43.18349866331846,-2.51646880252735,43.31391183751613,-2.1692679253996037,43.241977630514015,-2.298641129158656
5011,43.18349866331846,-2.1692679253996037,43.31391183751613,-1.8220670482718568,43.25925706617012,-1.9480994604939756
5012,43.31391183751613,-2.51646880252735,43.44432501171381,-2.1692679253996037,43.330017935298116,-2.4578425855765005
5013,43.31391183751613,-2.1692679253996037,43.44432501171381,-1.8220670482718568,43.33168864777459,-1.9000801485732415
5014,43.44432501171381,-3.2108705567828437,43.705151360109156,-2.51646880252735,43.45022915960175,-2.7597858501055
5015,43.18349866331846,-1.8220670482718568,43.31391183751613,-1.4748661711441102,43.259524948791835,-1.689172779105877
5016,43.18349866331846,-1.4748661711441102,43.31391183751613,-1.1276652940163636,43.27400915362763,-1.3324323766016124
5017,43.31391183751613,-1.8220670482718568,43.44432501171381,-1.4748661711441102,43.35985964304332,-1.6950825685220952
5018,43.31391183751613,-1.4748661711441102,43.44432501171381,-1.1276652940163636,43.40016181876009,-1.3974362456445601
